benefit_month,county,program_type,cases,recipients,children,adults,payments,avg_payment_per_case,avg_payment_per_recipient
2024-11-01,Hopkins,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Houston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Howard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Hudspeth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Hunt,TANF State Program,1,4,2,2,403.99,366.12,90.98
2024-11-01,Hutchinson,TANF State Program,1,2,1,1,342.91,310.76,154.45
2024-11-01,Irion,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jack,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jackson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jasper,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jeff Davis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jefferson,TANF State Program,6,21,13,8,2152.85,390.2,102.07
2024-11-01,Jim Hogg,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jim Wells,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Johnson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Jones,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Karnes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kaufman,TANF State Program,1,6,4,1,529.37,479.74,95.37
2024-11-01,Kendall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kenedy,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kent,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kerr,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kimble,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,King,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kinney,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Kleberg,TANF State Program,1,3,2,1,396.49,359.32,119.05
2024-11-01,Knox,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,La Salle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Lamar,TANF State Program,1,4,2,2,487.58,441.87,109.8
2024-11-01,Lamb,TANF State Program,1,7,4,2,619.39,561.32,92.99
2024-11-01,Lampasas,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Lavaca,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Lee,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Leon,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Liberty,TANF State Program,1,4,3,1,476.86,432.16,107.39
2024-11-01,Limestone,TANF State Program,1,4,2,2,487.58,441.87,109.8
2024-11-01,Lipscomb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Live Oak,TANF State Program,1,3,1,2,434.0,393.31,130.32
2024-11-01,Llano,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Loving,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Lubbock,TANF State Program,2,8,3,4,921.58,417.59,118.59
2024-11-01,Lynn,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Madison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Marion,TANF State Program,1,4,2,2,487.58,441.87,109.8
2024-11-01,Martin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Mason,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Matagorda,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Maverick,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Mcculloch,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Mclennan,TANF State Program,4,22,13,9,1860.3,421.47,83.79
2024-11-01,Mcmullen,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Medina,TANF State Program,1,6,3,2,565.81,512.76,101.94
2024-11-01,Menard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Midland,TANF State Program,4,20,11,9,2104.63,476.83,105.33
2024-11-01,Milam,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Mills,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Mitchell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Montague,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Montgomery,TANF State Program,3,12,9,3,1235.56,373.24,101.18
2024-11-01,Moore,TANF State Program,1,3,1,2,434.0,393.31,130.32
2024-11-01,Morris,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Motley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Nacogdoches,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Navarro,TANF State Program,1,4,2,2,487.58,441.87,109.8
2024-11-01,Newton,TANF State Program,2,8,3,4,828.35,375.34,106.6
2024-11-01,Nolan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Nueces,TANF State Program,8,27,14,12,3050.86,394.98,114.51
2024-11-01,Ochiltree,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Oldham,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Orange,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Palo Pinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Panola,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Parker,TANF State Program,2,10,6,4,1053.39,477.31,105.43
2024-11-01,Parmer,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Pecos,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Polk,TANF State Program,2,7,3,3,830.49,376.32,124.69
2024-11-01,Potter,TANF State Program,4,16,8,8,1778.86,403.02,114.46
2024-11-01,Presidio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Rains,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Randall,TANF State Program,2,6,1,4,532.59,241.33,95.95
2024-11-01,Reagan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Real,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Red River,TANF State Program,2,8,3,4,921.58,417.59,118.59
2024-11-01,Reeves,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Refugio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Roberts,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Robertson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Rockwall,TANF State Program,1,3,1,2,434.0,393.31,130.32
2024-11-01,Runnels,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Rusk,TANF State Program,2,7,2,4,868.0,393.31,130.32
2024-11-01,Sabine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,San Jacinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,San Juneine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,San Patricio,TANF State Program,1,3,2,1,396.49,359.32,119.05
2024-11-01,San Saba,TANF State Program,1,2,1,1,308.62,279.69,139.0
2024-11-01,Schleicher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Scurry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Shackelford,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Shelby,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Sherman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Smith,TANF State Program,2,9,6,3,962.3,436.04,108.36
2024-11-01,Somervell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Starr,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Stephens,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Sterling,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Stonewall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Sutton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Swisher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Tarrant,TANF State Program,19,69,35,33,6537.85,348.52,94.99
2024-11-01,Taylor,TANF State Program,2,11,7,4,1131.61,512.76,101.94
2024-11-01,Terrell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Terry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Throckmorton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Titus,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Tom Green,TANF State Program,1,8,6,2,695.47,630.27,89.5
2024-11-01,Travis,TANF State Program,21,72,30,42,7896.65,376.65,109.44
2024-11-01,Trinity,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Tyler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Upshur,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Upton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Uvalde,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Val Verde,TANF State Program,1,8,6,2,695.47,630.27,89.5
2024-11-01,Van Zandt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Victoria,TANF State Program,2,11,8,3,1096.25,496.74,98.75
2024-11-01,Walker,TANF State Program,1,2,0,2,262.54,237.93,118.25
2024-11-01,Waller,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Ward,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Washington,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Webb,TANF State Program,1,3,1,2,434.0,393.31,130.32
2024-11-01,Wharton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Wheeler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Wichita,TANF State Program,1,7,4,2,619.39,561.32,92.99
2024-11-01,Wilbarger,TANF State Program,1,3,1,2,434.0,393.31,130.32
2024-11-01,Willacy,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Williamson,TANF State Program,12,47,23,23,4979.74,410.26,106.8
2024-11-01,Wilson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Winkler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Wise,TANF State Program,1,7,4,2,619.39,561.32,92.99
2024-11-01,Wood,TANF State Program,1,4,3,1,476.86,432.16,107.39
2024-11-01,Yoakum,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Young,TANF State Program,1,4,2,2,487.58,441.87,109.8
2024-11-01,Zapata,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-11-01,Zavala,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-12-01,Anderson,TANF Basic,21,46,34,13,5453.79,264.27,118.12
2024-12-01,Andrews,TANF Basic,3,9,7,2,995.71,305.57,113.22
2024-12-01,Angelina,TANF Basic,31,78,62,16,8168.3,259.32,104.65
2024-12-01,Aransas,TANF Basic,12,29,21,8,3430.04,287.08,120.0
2024-12-01,Archer,TANF Basic,1,1,1,0,135.78,125.01,123.51
2024-12-01,Armstrong,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Atascosa,TANF Basic,25,66,51,15,6694.13,267.96,101.49
2024-12-01,Austin,TANF Basic,4,8,5,2,829.76,190.98,107.83
2024-12-01,Bailey,TANF Basic,2,5,4,1,386.86,178.09,70.38
2024-12-01,Bandera,TANF Basic,1,2,1,1,299.58,275.81,136.25
2024-12-01,Bastrop,TANF Basic,25,51,39,11,5978.59,239.32,118.23
2024-12-01,Baylor,TANF Basic,5,14,13,1,1320.07,243.07,92.37
2024-12-01,Bee,TANF Basic,20,63,50,13,5216.72,266.83,83.25
2024-12-01,Bell,TANF Basic,244,613,438,177,69334.64,283.71,113.03
2024-12-01,Bexar,TANF Basic,747,1845,1411,437,196670.67,263.18,106.62
2024-12-01,Blanco,TANF Basic,1,5,4,1,532.34,490.11,96.85
2024-12-01,Borden,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Bosque,TANF Basic,2,2,1,1,301.73,138.9,137.23
2024-12-01,Bowie,TANF Basic,55,133,106,27,14047.75,253.59,105.61
2024-12-01,Brazoria,TANF Basic,49,89,72,17,9476.52,193.88,106.42
2024-12-01,Brazos,TANF Basic,61,159,129,31,16098.45,264.67,100.99
2024-12-01,Brewster,TANF Basic,1,3,2,1,398.72,367.09,120.9
2024-12-01,Briscoe,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Brooks,TANF Basic,3,7,4,2,844.85,259.27,128.09
2024-12-01,Brown,TANF Basic,12,22,16,6,2380.45,199.24,108.27
2024-12-01,Burleson,TANF Basic,4,15,12,3,1634.74,376.26,106.22
2024-12-01,Burnet,TANF Basic,11,30,24,6,3171.41,291.98,106.85
2024-12-01,Caldwell,TANF Basic,11,22,16,6,2556.1,235.33,116.26
2024-12-01,Calhoun,TANF Basic,2,3,3,0,236.0,108.64,71.56
2024-12-01,Callahan,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Cameron,TANF Basic,428,1065,954,107,97845.02,228.64,91.85
2024-12-01,Camp,TANF Basic,7,12,8,5,1711.25,262.58,141.51
2024-12-01,Carson,TANF Basic,2,4,3,1,540.96,249.02,123.02
2024-12-01,Cass,TANF Basic,7,14,12,2,1441.84,221.24,100.89
2024-12-01,Castro,TANF Basic,2,5,5,0,463.37,213.31,84.3
2024-12-01,Chambers,TANF Basic,9,13,11,2,1619.65,186.4,122.78
2024-12-01,Cherokee,TANF Basic,16,41,33,8,4184.37,256.83,102.87
2024-12-01,Childress,TANF Basic,3,8,4,3,836.23,256.63,108.67
2024-12-01,Clay,TANF Basic,3,5,4,1,676.74,207.68,123.12
2024-12-01,Cochran,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Coke,TANF Basic,1,2,1,1,147.63,135.92,67.15
2024-12-01,Coleman,TANF Basic,2,5,4,1,619.63,285.24,112.73
2024-12-01,Collin,TANF Basic,181,438,325,114,48649.88,268.21,111.19
2024-12-01,Collingsworth,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Colorado,TANF Basic,3,4,1,3,598.07,183.54,136.01
2024-12-01,Comal,TANF Basic,22,43,31,13,5124.05,235.88,119.51
2024-12-01,Comanche,TANF Basic,5,15,11,5,1826.55,336.33,118.68
2024-12-01,Concho,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Cooke,TANF Basic,9,18,14,3,1990.35,229.06,113.16
2024-12-01,Coryell,TANF Basic,23,53,40,13,5934.41,260.17,112.46
2024-12-01,Cottle,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Crane,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Crockett,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Crosby,TANF Basic,1,2,1,1,310.35,285.73,141.16
2024-12-01,Culberson,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Dallam,TANF Basic,2,2,2,0,216.6,99.71,98.51
2024-12-01,Dallas,TANF Basic,997,2520,1883,643,272501.16,273.29,108.15
2024-12-01,Dawson,TANF Basic,5,8,5,2,1043.13,192.08,135.55
2024-12-01,Deaf Smith,TANF Basic,7,16,14,2,1675.69,257.13,101.62
2024-12-01,Delta,TANF Basic,1,2,2,0,156.25,143.86,71.07
2024-12-01,Denton,TANF Basic,124,312,238,75,32911.35,265.79,105.41
2024-12-01,Dewitt,TANF Basic,4,9,9,0,795.28,183.05,90.43
2024-12-01,Dickens,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Dimmit,TANF Basic,4,12,9,3,1267.27,291.68,104.8
2024-12-01,Donley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Duval,TANF Basic,5,18,13,5,1748.96,322.04,99.43
2024-12-01,Eastland,TANF Basic,5,11,9,2,1296.37,238.7,117.92
2024-12-01,Ector,TANF Basic,59,145,116,30,15152.3,258.34,104.42
2024-12-01,Edwards,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,El Paso,TANF Basic,391,964,739,226,103961.55,265.87,107.83
2024-12-01,Ellis,TANF Basic,31,84,66,17,8682.32,275.64,103.92
2024-12-01,Erath,TANF Basic,12,30,22,8,3155.25,264.09,106.3
2024-12-01,Falls,TANF Basic,4,11,7,5,1449.39,333.6,131.84
2024-12-01,Fannin,TANF Basic,20,45,32,14,5090.64,260.38,112.94
2024-12-01,Fayette,TANF Basic,2,5,4,1,437.51,201.4,79.6
2024-12-01,Fisher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Floyd,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Foard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Fort Bend,TANF Basic,89,213,166,48,21808.71,244.86,102.26
2024-12-01,Franklin,TANF Basic,1,2,1,1,344.84,317.48,156.84
2024-12-01,Freestone,TANF Basic,9,22,15,7,2609.98,300.37,118.71
2024-12-01,Frio,TANF Basic,12,32,24,8,2763.0,231.25,86.67
2024-12-01,Gaines,TANF Basic,4,10,9,1,972.01,223.72,98.24
2024-12-01,Galveston,TANF Basic,72,180,145,35,17987.5,250.92,99.77
2024-12-01,Garza,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Gillespie,TANF Basic,3,7,5,1,619.63,190.16,93.94
2024-12-01,Glasscock,TANF Basic,1,2,2,0,196.13,180.57,89.2
2024-12-01,Goliad,TANF Basic,2,4,2,2,689.67,317.48,156.84
2024-12-01,Gonzales,TANF Basic,3,7,5,1,669.2,205.37,101.46
2024-12-01,Gray,TANF Basic,7,13,11,2,1426.76,218.93,108.15
2024-12-01,Grayson,TANF Basic,45,95,72,23,10722.24,240.77,113.41
2024-12-01,Gregg,TANF Basic,49,102,71,32,11629.59,237.93,113.75
2024-12-01,Grimes,TANF Basic,5,10,5,5,1484.95,273.43,150.09
2024-12-01,Guadalupe,TANF Basic,43,112,81,32,12259.99,282.18,109.34
2024-12-01,Hale,TANF Basic,11,24,17,7,2988.22,275.12,123.56
2024-12-01,Hall,TANF Basic,1,2,2,0,196.13,180.57,89.2
2024-12-01,Hamilton,TANF Basic,2,4,3,1,456.91,210.33,103.91
2024-12-01,Hansford,TANF Basic,2,5,3,2,743.55,342.28,135.27
2024-12-01,Hardeman,TANF Basic,2,3,3,0,331.9,152.79,100.64
2024-12-01,Hardin,TANF Basic,9,16,12,5,1940.78,223.35,117.69
2024-12-01,Harris,TANF Basic,1201,2889,2290,599,296445.7,246.77,102.61
2024-12-01,Harrison,TANF Basic,21,62,51,10,6292.18,304.9,102.21
2024-12-01,Hartley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Haskell,TANF Basic,3,11,9,2,959.07,294.33,87.24
2024-12-01,Hays,TANF Basic,41,118,83,35,13237.39,320.72,112.54
2024-12-01,Hemphill,TANF Basic,1,1,1,0,135.78,125.01,123.51
2024-12-01,Henderson,TANF Basic,27,53,41,11,5983.98,220.37,113.4
2024-12-01,Hidalgo,TANF Basic,1181,3250,3028,202,280811.7,237.84,86.41
2024-12-01,Hill,TANF Basic,11,18,14,3,1905.22,175.41,108.32
2024-12-01,Hockley,TANF Basic,9,20,14,6,2433.25,280.03,122.97
2024-12-01,Hood,TANF Basic,10,18,13,5,1956.94,200.19,111.26
2024-12-01,Hopkins,TANF Basic,10,36,31,6,3659.57,374.36,100.88
2024-12-01,Houston,TANF Basic,9,20,17,2,2005.44,230.79,101.35
2024-12-01,Howard,TANF Basic,8,19,14,5,2167.08,285.02,115.96
2024-12-01,Hudspeth,TANF Basic,2,3,2,1,362.08,166.68,109.79
2024-12-01,Hunt,TANF Basic,29,79,60,19,8182.31,279.01,103.38
2024-12-01,Hutchinson,TANF Basic,11,25,19,7,2760.84,254.18,109.19
2024-12-01,Irion,TANF Basic,1,2,2,0,196.13,180.57,89.2
2024-12-01,Jack,TANF Basic,1,3,2,1,398.72,367.09,120.9
2024-12-01,Jackson,TANF Basic,3,7,4,2,788.81,242.08,119.59
2024-12-01,Jasper,TANF Basic,18,41,33,8,4517.35,244.65,111.06
2024-12-01,Jeff Davis,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Jefferson,TANF Basic,164,419,314,106,44521.54,271.45,106.3
2024-12-01,Jim Hogg,TANF Basic,1,1,1,0,135.78,125.01,123.51
2024-12-01,Jim Wells,TANF Basic,14,43,34,9,4279.2,303.06,99.81
2024-12-01,Johnson,TANF Basic,41,93,76,17,9170.48,222.18,98.14
2024-12-01,Jones,TANF Basic,4,12,9,3,1227.4,282.51,101.5
2024-12-01,Karnes,TANF Basic,4,12,11,1,1183.22,272.34,97.85
2024-12-01,Kaufman,TANF Basic,71,209,167,42,21408.92,303.24,102.5
2024-12-01,Kendall,TANF Basic,8,15,10,6,1930.0,253.84,125.4
2024-12-01,Kenedy,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Kent,TANF Basic,1,3,3,0,274.79,252.99,83.32
2024-12-01,Kerr,TANF Basic,5,10,8,2,1217.7,224.22,123.08
2024-12-01,Kimble,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,King,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Kinney,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Kleberg,TANF Basic,16,40,31,9,4277.04,262.52,108.07
2024-12-01,Knox,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,La Salle,TANF Basic,1,3,2,1,398.72,367.09,120.9
2024-12-01,Lamar,TANF Basic,38,75,62,13,8123.04,213.68,108.66
2024-12-01,Lamb,TANF Basic,7,12,11,1,1131.49,173.62,93.57
2024-12-01,Lampasas,TANF Basic,10,15,11,5,1788.84,182.99,116.23
2024-12-01,Lavaca,TANF Basic,2,4,4,0,392.25,180.57,89.2
2024-12-01,Lee,TANF Basic,4,5,5,0,603.46,138.9,109.79
2024-12-01,Leon,TANF Basic,5,12,10,2,1307.14,240.69,108.09
2024-12-01,Liberty,TANF Basic,35,60,51,9,6404.25,184.26,105.92
2024-12-01,Limestone,TANF Basic,12,23,17,6,2787.78,233.33,120.76
2024-12-01,Lipscomb,TANF Basic,1,4,3,1,479.54,441.49,109.05
2024-12-01,Live Oak,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Llano,TANF Basic,2,8,5,2,700.45,322.44,91.02
2024-12-01,Loving,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Lubbock,TANF Basic,127,319,234,85,35289.64,277.69,110.69
2024-12-01,Lynn,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Madison,TANF Basic,8,11,10,1,1174.6,154.49,106.85
2024-12-01,Marion,TANF Basic,3,5,5,0,546.35,167.67,99.4
2024-12-01,Martin,TANF Basic,1,2,1,1,344.84,317.48,156.84
2024-12-01,Mason,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Matagorda,TANF Basic,9,23,21,2,2057.16,236.75,89.11
2024-12-01,Maverick,TANF Basic,20,62,49,13,6078.81,310.92,98.74
2024-12-01,Mcculloch,TANF Basic,2,5,5,0,288.8,132.94,52.54
2024-12-01,Mclennan,TANF Basic,100,235,184,51,25067.41,250.86,106.55
2024-12-01,Mcmullen,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Medina,TANF Basic,9,16,14,2,1817.93,209.21,110.25
2024-12-01,Menard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Midland,TANF Basic,51,112,90,22,11599.42,227.22,103.44
2024-12-01,Milam,TANF Basic,1,1,1,0,135.78,125.01,123.51
2024-12-01,Mills,TANF Basic,1,1,1,0,122.85,113.1,111.75
2024-12-01,Mitchell,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Montague,TANF Basic,5,10,8,2,1176.75,216.68,118.94
2024-12-01,Montgomery,TANF Basic,73,157,129,28,16984.24,233.39,108.04
2024-12-01,Moore,TANF Basic,8,18,14,3,1945.09,255.83,110.58
2024-12-01,Morris,TANF Basic,15,32,26,6,3480.69,228.9,109.18
2024-12-01,Motley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Nacogdoches,TANF Basic,29,75,59,16,7811.61,266.37,104.5
2024-12-01,Navarro,TANF Basic,25,49,38,11,5587.42,223.66,112.95
2024-12-01,Newton,TANF Basic,3,8,8,0,659.5,202.39,85.7
2024-12-01,Nolan,TANF Basic,4,9,9,0,804.98,185.28,91.53
2024-12-01,Nueces,TANF Basic,173,386,298,89,42019.33,243.31,108.9
2024-12-01,Ochiltree,TANF Basic,2,4,4,0,410.57,189.0,93.37
2024-12-01,Oldham,TANF Basic,1,2,2,0,196.13,180.57,89.2
2024-12-01,Orange,TANF Basic,35,79,60,19,8925.86,256.8,112.77
2024-12-01,Palo Pinto,TANF Basic,12,30,24,6,3092.75,258.85,104.2
2024-12-01,Panola,TANF Basic,9,21,16,5,2205.87,253.86,105.61
2024-12-01,Parker,TANF Basic,15,36,26,10,4073.37,267.87,112.28
2024-12-01,Parmer,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Pecos,TANF Basic,1,2,1,1,206.9,190.49,94.1
2024-12-01,Polk,TANF Basic,23,43,34,9,5015.21,219.87,116.98
2024-12-01,Potter,TANF Basic,65,154,117,38,15506.84,237.94,100.76
2024-12-01,Presidio,TANF Basic,4,8,8,0,742.47,170.89,96.48
2024-12-01,Rains,TANF Basic,2,3,3,0,331.9,152.79,100.64
2024-12-01,Randall,TANF Basic,17,30,23,7,3535.65,203.45,119.12
2024-12-01,Reagan,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Real,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Red River,TANF Basic,10,24,19,6,2313.63,236.68,95.66
2024-12-01,Reeves,TANF Basic,5,13,10,3,1551.76,285.73,117.63
2024-12-01,Refugio,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Roberts,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Robertson,TANF Basic,21,55,38,17,6355.76,307.98,115.63
2024-12-01,Rockwall,TANF Basic,20,68,56,13,6193.04,316.76,90.86
2024-12-01,Runnels,TANF Basic,2,4,2,2,689.67,317.48,156.84
2024-12-01,Rusk,TANF Basic,7,10,7,3,1441.84,221.24,145.73
2024-12-01,Sabine,TANF Basic,5,9,8,1,1008.64,185.73,114.69
2024-12-01,San Jacinto,TANF Basic,12,21,16,5,2575.49,215.56,123.3
2024-12-01,San Juneine,TANF Basic,1,2,2,0,196.13,180.57,89.2
2024-12-01,San Patricio,TANF Basic,27,69,47,23,8147.83,300.06,117.65
2024-12-01,San Saba,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Schleicher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Scurry,TANF Basic,5,10,8,2,1211.24,223.03,122.42
2024-12-01,Shackelford,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-12-01,Shelby,TANF Basic,13,24,17,7,2681.1,205.7,110.86
2024-12-01,Sherman,TANF Basic,0,0,0,0,0.0,0.0,0.0
